OrderLineID,OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,Discount,LineTotal
OL-00301,ORD-10127,CUST-0035,PROD-018,2025-05-18,4,9.52,0.15,32.37
OL-00302,ORD-10127,CUST-0035,PROD-021,2025-05-18,3,38.34,0.2,92.02
OL-00303,ORD-10128,CUST-0035,PROD-022,2024-05-17,2,27.82,0.1,50.08
OL-00304,ORD-10128,CUST-0035,PROD-016,2024-05-17,1,189.62,0.15,161.18
OL-00305,ORD-10129,CUST-0035,PROD-025,2024-09-09,3,25.5,0,76.5
OL-00306,ORD-10129,CUST-0035,PROD-034,2024-09-09,4,79.8,0.15,271.32
OL-00307,ORD-10130,CUST-0035,PROD-032,2024-05-08,1,129.73,0,129.73
OL-00308,ORD-10131,CUST-0035,PROD-014,2024-05-31,1,487.6,0,487.6
OL-00309,ORD-10131,CUST-0035,PROD-009,2024-05-31,5,89.78,0.1,404.01
OL-00310,ORD-10132,CUST-0035,PROD-016,2025-07-04,1,189.62,0.05,180.14
OL-00311,ORD-10132,CUST-0035,PROD-033,2025-07-04,4,70.03,0,280.12
OL-00312,ORD-10133,CUST-0035,PROD-016,2024-07-28,2,189.62,0.1,341.32
OL-00313,ORD-10133,CUST-0035,PROD-028,2024-07-28,2,65.64,0,131.28
OL-00314,ORD-10134,CUST-0035,PROD-013,2024-09-28,3,134.4,0.05,383.04
OL-00315,ORD-10134,CUST-0035,PROD-018,2024-09-28,4,9.52,0,38.08
OL-00316,ORD-10134,CUST-0035,PROD-031,2024-09-28,4,164.42,0.05,624.8
OL-00317,ORD-10134,CUST-0035,PROD-006,2024-09-28,4,689.21,0.1,2481.16
OL-00318,ORD-10135,CUST-0035,PROD-010,2025-03-13,4,121.48,0.2,388.74
OL-00319,ORD-10135,CUST-0035,PROD-031,2025-03-13,1,164.42,0.2,131.54
OL-00320,ORD-10135,CUST-0035,PROD-002,2025-03-13,3,505.32,0.1,1364.36
OL-00321,ORD-10135,CUST-0035,PROD-025,2025-03-13,5,25.5,0,127.5
OL-00322,ORD-10136,CUST-0035,PROD-017,2025-02-12,4,242.78,0,971.12
OL-00323,ORD-10136,CUST-0035,PROD-025,2025-02-12,4,25.5,0,102
OL-00324,ORD-10137,CUST-0035,PROD-005,2024-11-13,2,843.32,0,1686.64
OL-00325,ORD-10137,CUST-0035,PROD-022,2024-11-13,2,27.82,0,55.64
OL-00326,ORD-10137,CUST-0035,PROD-009,2024-11-13,1,89.78,0.2,71.82
OL-00327,ORD-10137,CUST-0035,PROD-031,2024-11-13,5,164.42,0.15,698.78
OL-00328,ORD-10138,CUST-0035,PROD-032,2025-05-11,4,129.73,0.15,441.08
OL-00329,ORD-10138,CUST-0035,PROD-026,2025-05-11,3,54.35,0.05,154.9
OL-00330,ORD-10138,CUST-0035,PROD-027,2025-05-11,4,52.67,0,210.68
OL-00331,ORD-10139,CUST-0035,PROD-027,2025-03-29,1,52.67,0,52.67
OL-00332,ORD-10140,CUST-0035,PROD-013,2024-11-18,3,134.4,0.2,322.56
OL-00333,ORD-10140,CUST-0035,PROD-028,2024-11-18,3,65.64,0.1,177.23
OL-00334,ORD-10141,CUST-0035,PROD-024,2025-05-03,2,38.87,0,77.74
OL-00335,ORD-10141,CUST-0035,PROD-004,2025-05-03,4,921.23,0,3684.92
OL-00336,ORD-10141,CUST-0035,PROD-025,2025-05-03,3,25.5,0.15,65.02
OL-00337,ORD-10141,CUST-0035,PROD-028,2025-05-03,1,65.64,0.15,55.79
OL-00338,ORD-10142,CUST-0035,PROD-017,2025-04-10,2,242.78,0,485.56
OL-00339,ORD-10142,CUST-0035,PROD-030,2025-04-10,2,33.74,0.1,60.73
OL-00340,ORD-10143,CUST-0035,PROD-001,2025-02-25,1,1226.38,0.15,1042.42
OL-00341,ORD-10143,CUST-0035,PROD-008,2025-02-25,4,342.59,0.05,1301.84
OL-00342,ORD-10144,CUST-0035,PROD-034,2025-05-01,2,79.8,0.05,151.62
OL-00343,ORD-10145,CUST-0035,PROD-017,2024-07-28,4,242.78,0.1,874.01
OL-00344,ORD-10145,CUST-0035,PROD-020,2024-07-28,3,37.73,0.15,96.21
OL-00345,ORD-10145,CUST-0035,PROD-033,2024-07-28,4,70.03,0.2,224.1
OL-00346,ORD-10145,CUST-0035,PROD-035,2024-07-28,1,75.75,0,75.75
OL-00347,ORD-10146,CUST-0035,PROD-010,2025-03-26,4,121.48,0.15,413.03
OL-00348,ORD-10146,CUST-0035,PROD-018,2025-03-26,3,9.52,0,28.56
OL-00349,ORD-10146,CUST-0035,PROD-014,2025-03-26,2,487.6,0.2,780.16
OL-00350,ORD-10147,CUST-0036,PROD-007,2024-04-14,1,511.33,0.2,409.06
OL-00351,ORD-10148,CUST-0036,PROD-034,2025-04-20,2,79.8,0,159.6
OL-00352,ORD-10148,CUST-0036,PROD-027,2025-04-20,3,52.67,0,158.01
OL-00353,ORD-10148,CUST-0036,PROD-019,2025-04-20,2,21.71,0,43.42
OL-00354,ORD-10148,CUST-0036,PROD-028,2025-04-20,4,65.64,0,262.56
OL-00355,ORD-10149,CUST-0036,PROD-029,2025-01-11,5,32.8,0.2,131.2
OL-00356,ORD-10150,CUST-0036,PROD-013,2024-08-15,2,134.4,0.2,215.04
OL-00357,ORD-10150,CUST-0036,PROD-004,2024-08-15,2,921.23,0,1842.46
OL-00358,ORD-10151,CUST-0036,PROD-029,2025-08-03,3,32.8,0,98.4
OL-00359,ORD-10151,CUST-0036,PROD-007,2025-08-03,4,511.33,0,2045.32
OL-00360,ORD-10151,CUST-0036,PROD-011,2025-08-03,3,103.76,0,311.28
OL-00361,ORD-10151,CUST-0036,PROD-006,2025-08-03,3,689.21,0,2067.63
OL-00362,ORD-10152,CUST-0036,PROD-031,2025-02-22,1,164.42,0,164.42
OL-00363,ORD-10152,CUST-0036,PROD-032,2025-02-22,1,129.73,0,129.73
OL-00364,ORD-10153,CUST-0036,PROD-003,2025-05-18,1,722.82,0,722.82
OL-00365,ORD-10154,CUST-0036,PROD-025,2025-01-21,5,25.5,0.1,114.75
OL-00366,ORD-10155,CUST-0036,PROD-032,2025-05-23,5,129.73,0.05,616.22
OL-00367,ORD-10155,CUST-0036,PROD-031,2025-05-23,3,164.42,0,493.26
OL-00368,ORD-10155,CUST-0036,PROD-022,2025-05-23,3,27.82,0,83.46
OL-00369,ORD-10156,CUST-0036,PROD-024,2025-06-21,4,38.87,0.1,139.93
OL-00370,ORD-10156,CUST-0036,PROD-026,2025-06-21,1,54.35,0,54.35
OL-00371,ORD-10157,CUST-0036,PROD-007,2025-07-20,4,511.33,0.15,1738.52
OL-00372,ORD-10157,CUST-0036,PROD-001,2025-07-20,2,1226.38,0,2452.76
OL-00373,ORD-10157,CUST-0036,PROD-030,2025-07-20,5,33.74,0,168.7
OL-00374,ORD-10158,CUST-0036,PROD-016,2025-07-17,5,189.62,0.15,805.88
OL-00375,ORD-10158,CUST-0036,PROD-024,2025-07-17,4,38.87,0.1,139.93
OL-00376,ORD-10158,CUST-0036,PROD-029,2025-07-17,4,32.8,0.15,111.52
OL-00377,ORD-10159,CUST-0036,PROD-021,2024-08-03,1,38.34,0.15,32.59
OL-00378,ORD-10160,CUST-0037,PROD-021,2024-06-08,4,38.34,0,153.36
OL-00379,ORD-10161,CUST-0037,PROD-026,2025-04-29,4,54.35,0.15,184.79
OL-00380,ORD-10161,CUST-0037,PROD-006,2025-04-29,1,689.21,0.15,585.83
OL-00381,ORD-10161,CUST-0037,PROD-023,2025-04-29,4,88.43,0,353.72
OL-00382,ORD-10161,CUST-0037,PROD-028,2025-04-29,5,65.64,0,328.2
OL-00383,ORD-10162,CUST-0038,PROD-034,2025-04-07,5,79.8,0,399
OL-00384,ORD-10162,CUST-0038,PROD-037,2025-04-07,2,23.39,0.05,44.44
OL-00385,ORD-10163,CUST-0039,PROD-020,2025-04-16,5,37.73,0.2,150.92
OL-00386,ORD-10164,CUST-0039,PROD-029,2025-12-26,4,32.8,0.15,111.52
OL-00387,ORD-10164,CUST-0039,PROD-008,2025-12-26,5,342.59,0,1712.95
OL-00388,ORD-10165,CUST-0039,PROD-011,2025-09-02,1,103.76,0.05,98.57
OL-00389,ORD-10165,CUST-0039,PROD-006,2025-09-02,1,689.21,0,689.21
OL-00390,ORD-10166,CUST-0040,PROD-025,2025-02-11,3,25.5,0.15,65.02
OL-00391,ORD-10166,CUST-0040,PROD-018,2025-02-11,4,9.52,0.15,32.37
OL-00392,ORD-10166,CUST-0040,PROD-015,2025-02-11,1,295.3,0.15,251
OL-00393,ORD-10167,CUST-0040,PROD-006,2025-05-06,5,689.21,0,3446.05
OL-00394,ORD-10167,CUST-0040,PROD-022,2025-05-06,3,27.82,0.05,79.29
OL-00395,ORD-10167,CUST-0040,PROD-015,2025-05-06,4,295.3,0.15,1004.02
OL-00396,ORD-10167,CUST-0040,PROD-037,2025-05-06,5,23.39,0.2,93.56
OL-00397,ORD-10168,CUST-0040,PROD-015,2025-10-07,1,295.3,0,295.3
OL-00398,ORD-10168,CUST-0040,PROD-017,2025-10-07,1,242.78,0,242.78
OL-00399,ORD-10169,CUST-0040,PROD-013,2025-04-12,3,134.4,0,403.2
OL-00400,ORD-10169,CUST-0040,PROD-008,2025-04-12,3,342.59,0.05,976.38
OL-00401,ORD-10169,CUST-0040,PROD-037,2025-04-12,5,23.39,0.15,99.41
OL-00402,ORD-10170,CUST-0041,PROD-004,2024-05-24,4,921.23,0.05,3500.67
OL-00403,ORD-10170,CUST-0041,PROD-035,2024-05-24,3,75.75,0.2,181.8
OL-00404,ORD-10170,CUST-0041,PROD-013,2024-05-24,3,134.4,0.2,322.56
OL-00405,ORD-10171,CUST-0042,PROD-034,2024-05-01,1,79.8,0.05,75.81
OL-00406,ORD-10171,CUST-0042,PROD-015,2024-05-01,1,295.3,0.1,265.77
OL-00407,ORD-10172,CUST-0042,PROD-021,2025-07-26,4,38.34,0.15,130.36
OL-00408,ORD-10172,CUST-0042,PROD-010,2025-07-26,4,121.48,0,485.92
OL-00409,ORD-10172,CUST-0042,PROD-019,2025-07-26,5,21.71,0,108.55
OL-00410,ORD-10172,CUST-0042,PROD-015,2025-07-26,2,295.3,0.15,502.01
OL-00411,ORD-10173,CUST-0042,PROD-021,2025-04-21,3,38.34,0.1,103.52
OL-00412,ORD-10174,CUST-0042,PROD-018,2025-05-03,5,9.52,0.05,45.22
OL-00413,ORD-10175,CUST-0042,PROD-032,2025-04-04,4,129.73,0,518.92
OL-00414,ORD-10175,CUST-0042,PROD-019,2025-04-04,3,21.71,0,65.13
OL-00415,ORD-10176,CUST-0043,PROD-015,2025-08-29,2,295.3,0.2,472.48
OL-00416,ORD-10176,CUST-0043,PROD-004,2025-08-29,4,921.23,0.15,3132.18
OL-00417,ORD-10177,CUST-0044,PROD-011,2025-06-07,4,103.76,0,415.04
OL-00418,ORD-10177,CUST-0044,PROD-002,2025-06-07,4,505.32,0.15,1718.09
OL-00419,ORD-10177,CUST-0044,PROD-036,2025-06-07,4,97.89,0,391.56
OL-00420,ORD-10178,CUST-0045,PROD-005,2024-07-13,5,843.32,0.05,4005.77
OL-00421,ORD-10178,CUST-0045,PROD-034,2024-07-13,1,79.8,0,79.8
OL-00422,ORD-10178,CUST-0045,PROD-019,2024-07-13,3,21.71,0.2,52.1
OL-00423,ORD-10178,CUST-0045,PROD-013,2024-07-13,5,134.4,0.2,537.6
OL-00424,ORD-10179,CUST-0045,PROD-020,2025-09-13,4,37.73,0.15,128.28
OL-00425,ORD-10180,CUST-0046,PROD-029,2025-04-21,3,32.8,0,98.4
OL-00426,ORD-10180,CUST-0046,PROD-031,2025-04-21,2,164.42,0,328.84
OL-00427,ORD-10181,CUST-0047,PROD-001,2025-06-30,5,1226.38,0,6131.9
OL-00428,ORD-10181,CUST-0047,PROD-024,2025-06-30,2,38.87,0.05,73.85
OL-00429,ORD-10182,CUST-0048,PROD-004,2025-09-29,3,921.23,0.05,2625.51
OL-00430,ORD-10182,CUST-0048,PROD-007,2025-09-29,2,511.33,0,1022.66
OL-00431,ORD-10183,CUST-0048,PROD-028,2025-12-13,2,65.64,0,131.28
OL-00432,ORD-10183,CUST-0048,PROD-010,2025-12-13,1,121.48,0,121.48
OL-00433,ORD-10183,CUST-0048,PROD-026,2025-12-13,4,54.35,0.05,206.53
OL-00434,ORD-10184,CUST-0049,PROD-025,2025-10-05,4,25.5,0.2,81.6
OL-00435,ORD-10184,CUST-0049,PROD-006,2025-10-05,4,689.21,0,2756.84
OL-00436,ORD-10185,CUST-0050,PROD-024,2025-07-16,1,38.87,0.05,36.93
OL-00437,ORD-10185,CUST-0050,PROD-001,2025-07-16,5,1226.38,0,6131.9
OL-00438,ORD-10185,CUST-0050,PROD-008,2025-07-16,1,342.59,0.1,308.33
OL-00439,ORD-10185,CUST-0050,PROD-006,2025-07-16,5,689.21,0.1,3101.45
OL-00440,ORD-10186,CUST-0051,PROD-007,2024-09-28,4,511.33,0.15,1738.52
OL-00441,ORD-10186,CUST-0051,PROD-012,2024-09-28,4,109.67,0,438.68
OL-00442,ORD-10186,CUST-0051,PROD-025,2024-09-28,5,25.5,0,127.5
OL-00443,ORD-10187,CUST-0051,PROD-005,2024-12-02,4,843.32,0.2,2698.62
OL-00444,ORD-10187,CUST-0051,PROD-035,2024-12-02,1,75.75,0.05,71.96
OL-00445,ORD-10187,CUST-0051,PROD-012,2024-12-02,5,109.67,0.2,438.68
OL-00446,ORD-10188,CUST-0051,PROD-005,2025-07-14,2,843.32,0.15,1433.64
OL-00447,ORD-10188,CUST-0051,PROD-034,2025-07-14,1,79.8,0,79.8
OL-00448,ORD-10188,CUST-0051,PROD-035,2025-07-14,5,75.75,0.15,321.94
OL-00449,ORD-10188,CUST-0051,PROD-008,2025-07-14,2,342.59,0,685.18
OL-00450,ORD-10189,CUST-0051,PROD-021,2025-07-24,5,38.34,0,191.7
OL-00451,ORD-10189,CUST-0051,PROD-008,2025-07-24,2,342.59,0,685.18
OL-00452,ORD-10189,CUST-0051,PROD-003,2025-07-24,5,722.82,0,3614.1
OL-00453,ORD-10189,CUST-0051,PROD-009,2025-07-24,1,89.78,0,89.78
OL-00454,ORD-10190,CUST-0051,PROD-024,2024-12-15,4,38.87,0.15,132.16
OL-00455,ORD-10190,CUST-0051,PROD-035,2024-12-15,1,75.75,0,75.75
OL-00456,ORD-10190,CUST-0051,PROD-011,2024-12-15,3,103.76,0,311.28
OL-00457,ORD-10191,CUST-0052,PROD-035,2025-10-31,5,75.75,0.05,359.81
OL-00458,ORD-10191,CUST-0052,PROD-029,2025-10-31,3,32.8,0.1,88.56
OL-00459,ORD-10191,CUST-0052,PROD-009,2025-10-31,3,89.78,0.1,242.41
OL-00460,ORD-10192,CUST-0053,PROD-007,2025-09-03,2,511.33,0,1022.66
OL-00461,ORD-10192,CUST-0053,PROD-003,2025-09-03,2,722.82,0,1445.64
OL-00462,ORD-10193,CUST-0054,PROD-009,2025-01-11,2,89.78,0.1,161.6
OL-00463,ORD-10193,CUST-0054,PROD-036,2025-01-11,3,97.89,0,293.67
OL-00464,ORD-10194,CUST-0054,PROD-005,2025-04-01,2,843.32,0.05,1602.31
OL-00465,ORD-10194,CUST-0054,PROD-036,2025-04-01,4,97.89,0,391.56
OL-00466,ORD-10194,CUST-0054,PROD-017,2025-04-01,3,242.78,0.15,619.09
OL-00467,ORD-10194,CUST-0054,PROD-025,2025-04-01,4,25.5,0.15,86.7
OL-00468,ORD-10195,CUST-0054,PROD-005,2025-04-09,2,843.32,0.15,1433.64
OL-00469,ORD-10195,CUST-0054,PROD-018,2025-04-09,3,9.52,0.1,25.7
OL-00470,ORD-10196,CUST-0054,PROD-027,2025-12-28,3,52.67,0.2,126.41
OL-00471,ORD-10196,CUST-0054,PROD-010,2025-12-28,4,121.48,0.05,461.62
OL-00472,ORD-10197,CUST-0054,PROD-005,2025-02-08,1,843.32,0.1,758.99
OL-00473,ORD-10197,CUST-0054,PROD-018,2025-02-08,1,9.52,0.15,8.09
OL-00474,ORD-10198,CUST-0054,PROD-005,2025-11-02,3,843.32,0.2,2023.97
OL-00475,ORD-10198,CUST-0054,PROD-022,2025-11-02,3,27.82,0,83.46
OL-00476,ORD-10198,CUST-0054,PROD-006,2025-11-02,2,689.21,0,1378.42
OL-00477,ORD-10198,CUST-0054,PROD-024,2025-11-02,1,38.87,0,38.87
OL-00478,ORD-10199,CUST-0054,PROD-025,2025-08-07,1,25.5,0,25.5
OL-00479,ORD-10199,CUST-0054,PROD-007,2025-08-07,5,511.33,0.15,2173.15
OL-00480,ORD-10200,CUST-0055,PROD-007,2024-11-23,3,511.33,0.1,1380.59
OL-00481,ORD-10200,CUST-0055,PROD-034,2024-11-23,3,79.8,0.1,215.46
OL-00482,ORD-10200,CUST-0055,PROD-023,2024-11-23,1,88.43,0,88.43
OL-00483,ORD-10200,CUST-0055,PROD-037,2024-11-23,2,23.39,0,46.78
OL-00484,ORD-10201,CUST-0056,PROD-012,2025-11-16,5,109.67,0.2,438.68
OL-00485,ORD-10201,CUST-0056,PROD-023,2025-11-16,4,88.43,0.05,336.03
OL-00486,ORD-10201,CUST-0056,PROD-035,2025-11-16,5,75.75,0,378.75
OL-00487,ORD-10201,CUST-0056,PROD-036,2025-11-16,3,97.89,0,293.67
OL-00488,ORD-10202,CUST-0057,PROD-009,2024-10-31,4,89.78,0.1,323.21
OL-00489,ORD-10202,CUST-0057,PROD-010,2024-10-31,3,121.48,0,364.44
OL-00490,ORD-10203,CUST-0058,PROD-016,2025-03-13,2,189.62,0.05,360.28
OL-00491,ORD-10203,CUST-0058,PROD-027,2025-03-13,3,52.67,0.2,126.41
OL-00492,ORD-10203,CUST-0058,PROD-030,2025-03-13,4,33.74,0.1,121.46
OL-00493,ORD-10204,CUST-0059,PROD-028,2025-10-07,3,65.64,0.15,167.38
OL-00494,ORD-10204,CUST-0059,PROD-034,2025-10-07,1,79.8,0,79.8
OL-00495,ORD-10204,CUST-0059,PROD-015,2025-10-07,4,295.3,0.2,944.96
OL-00496,ORD-10205,CUST-0060,PROD-006,2025-12-01,1,689.21,0.15,585.83
OL-00497,ORD-10206,CUST-0061,PROD-011,2025-09-19,5,103.76,0,518.8
OL-00498,ORD-10207,CUST-0061,PROD-036,2025-11-16,4,97.89,0.15,332.83
OL-00499,ORD-10207,CUST-0061,PROD-032,2025-11-16,5,129.73,0.15,551.35
OL-00500,ORD-10207,CUST-0061,PROD-001,2025-11-16,2,1226.38,0.05,2330.12
OL-00501,ORD-10208,CUST-0062,PROD-026,2025-01-19,1,54.35,0.1,48.91
OL-00502,ORD-10209,CUST-0062,PROD-028,2025-05-11,5,65.64,0.15,278.97
OL-00503,ORD-10210,CUST-0063,PROD-034,2024-03-16,5,79.8,0.05,379.05
OL-00504,ORD-10210,CUST-0063,PROD-003,2024-03-16,2,722.82,0.15,1228.79
OL-00505,ORD-10211,CUST-0063,PROD-012,2025-07-20,3,109.67,0.2,263.21
OL-00506,ORD-10211,CUST-0063,PROD-005,2025-07-20,2,843.32,0.1,1517.98
OL-00507,ORD-10212,CUST-0063,PROD-028,2024-09-27,4,65.64,0.05,249.43
OL-00508,ORD-10213,CUST-0063,PROD-008,2024-06-26,5,342.59,0.2,1370.36
OL-00509,ORD-10213,CUST-0063,PROD-022,2024-06-26,1,27.82,0,27.82
OL-00510,ORD-10213,CUST-0063,PROD-016,2024-06-26,3,189.62,0.05,540.42
OL-00511,ORD-10214,CUST-0063,PROD-014,2024-08-28,4,487.6,0,1950.4
OL-00512,ORD-10214,CUST-0063,PROD-001,2024-08-28,3,1226.38,0.15,3127.27
OL-00513,ORD-10214,CUST-0063,PROD-037,2024-08-28,5,23.39,0.2,93.56
OL-00514,ORD-10215,CUST-0063,PROD-030,2025-07-01,5,33.74,0.2,134.96
OL-00515,ORD-10216,CUST-0063,PROD-023,2024-12-05,1,88.43,0.1,79.59
OL-00516,ORD-10217,CUST-0063,PROD-020,2024-11-21,1,37.73,0,37.73
OL-00517,ORD-10217,CUST-0063,PROD-023,2024-11-21,2,88.43,0.05,168.02
OL-00518,ORD-10217,CUST-0063,PROD-007,2024-11-21,3,511.33,0,1533.99
OL-00519,ORD-10218,CUST-0063,PROD-032,2024-05-21,5,129.73,0,648.65
OL-00520,ORD-10218,CUST-0063,PROD-013,2024-05-21,4,134.4,0,537.6
OL-00521,ORD-10218,CUST-0063,PROD-006,2024-05-21,4,689.21,0,2756.84
OL-00522,ORD-10218,CUST-0063,PROD-034,2024-05-21,2,79.8,0.2,127.68
OL-00523,ORD-10219,CUST-0063,PROD-015,2025-03-02,3,295.3,0,885.9
OL-00524,ORD-10219,CUST-0063,PROD-031,2025-03-02,3,164.42,0.05,468.6
OL-00525,ORD-10219,CUST-0063,PROD-026,2025-03-02,2,54.35,0.1,97.83
OL-00526,ORD-10220,CUST-0063,PROD-007,2025-05-20,2,511.33,0,1022.66
OL-00527,ORD-10220,CUST-0063,PROD-029,2025-05-20,4,32.8,0,131.2
OL-00528,ORD-10220,CUST-0063,PROD-011,2025-05-20,3,103.76,0.2,249.02
OL-00529,ORD-10221,CUST-0063,PROD-008,2025-03-29,3,342.59,0,1027.77
OL-00530,ORD-10221,CUST-0063,PROD-013,2025-03-29,2,134.4,0.05,255.36
OL-00531,ORD-10222,CUST-0063,PROD-003,2024-11-01,4,722.82,0.15,2457.59
OL-00532,ORD-10222,CUST-0063,PROD-011,2024-11-01,3,103.76,0,311.28
OL-00533,ORD-10222,CUST-0063,PROD-013,2024-11-01,4,134.4,0.05,510.72
OL-00534,ORD-10223,CUST-0063,PROD-009,2025-01-06,4,89.78,0,359.12
OL-00535,ORD-10223,CUST-0063,PROD-021,2025-01-06,1,38.34,0,38.34
OL-00536,ORD-10223,CUST-0063,PROD-026,2025-01-06,1,54.35,0,54.35
OL-00537,ORD-10223,CUST-0063,PROD-033,2025-01-06,2,70.03,0,140.06
OL-00538,ORD-10224,CUST-0064,PROD-016,2025-01-09,1,189.62,0.15,161.18
OL-00539,ORD-10225,CUST-0065,PROD-001,2025-04-04,3,1226.38,0.05,3495.18
OL-00540,ORD-10225,CUST-0065,PROD-028,2025-04-04,1,65.64,0.2,52.51
OL-00541,ORD-10225,CUST-0065,PROD-031,2025-04-04,4,164.42,0,657.68
OL-00542,ORD-10225,CUST-0065,PROD-019,2025-04-04,5,21.71,0,108.55
OL-00543,ORD-10226,CUST-0066,PROD-016,2025-12-09,1,189.62,0.2,151.7
OL-00544,ORD-10226,CUST-0066,PROD-018,2025-12-09,3,9.52,0.15,24.28
OL-00545,ORD-10227,CUST-0067,PROD-013,2024-07-13,5,134.4,0,672
OL-00546,ORD-10227,CUST-0067,PROD-031,2024-07-13,2,164.42,0.2,263.07
OL-00547,ORD-10227,CUST-0067,PROD-007,2024-07-13,5,511.33,0.15,2173.15
OL-00548,ORD-10227,CUST-0067,PROD-033,2024-07-13,2,70.03,0,140.06
OL-00549,ORD-10228,CUST-0068,PROD-026,2024-02-17,3,54.35,0,163.05
OL-00550,ORD-10228,CUST-0068,PROD-003,2024-02-17,2,722.82,0.05,1373.36
OL-00551,ORD-10229,CUST-0068,PROD-006,2024-03-13,4,689.21,0.05,2619
OL-00552,ORD-10229,CUST-0068,PROD-004,2024-03-13,5,921.23,0,4606.15
OL-00553,ORD-10230,CUST-0068,PROD-015,2025-02-25,4,295.3,0.05,1122.14
OL-00554,ORD-10230,CUST-0068,PROD-022,2025-02-25,1,27.82,0.1,25.04
OL-00555,ORD-10231,CUST-0068,PROD-020,2024-10-08,1,37.73,0,37.73
OL-00556,ORD-10232,CUST-0068,PROD-023,2024-09-06,3,88.43,0,265.29
OL-00557,ORD-10232,CUST-0068,PROD-027,2024-09-06,2,52.67,0,105.34
OL-00558,ORD-10232,CUST-0068,PROD-016,2024-09-06,1,189.62,0,189.62
OL-00559,ORD-10233,CUST-0068,PROD-014,2025-02-05,3,487.6,0.1,1316.52
OL-00560,ORD-10233,CUST-0068,PROD-019,2025-02-05,1,21.71,0.05,20.62
OL-00561,ORD-10233,CUST-0068,PROD-031,2025-02-05,2,164.42,0,328.84
OL-00562,ORD-10234,CUST-0068,PROD-024,2025-07-02,1,38.87,0.15,33.04
OL-00563,ORD-10234,CUST-0068,PROD-022,2025-07-02,1,27.82,0.15,23.65
OL-00564,ORD-10234,CUST-0068,PROD-020,2025-07-02,5,37.73,0.2,150.92
OL-00565,ORD-10234,CUST-0068,PROD-008,2025-07-02,2,342.59,0,685.18
OL-00566,ORD-10235,CUST-0068,PROD-034,2024-09-04,3,79.8,0,239.4
OL-00567,ORD-10235,CUST-0068,PROD-024,2024-09-04,5,38.87,0.05,184.63
OL-00568,ORD-10235,CUST-0068,PROD-016,2024-09-04,1,189.62,0,189.62
OL-00569,ORD-10236,CUST-0068,PROD-003,2024-05-09,5,722.82,0.15,3071.99
OL-00570,ORD-10237,CUST-0068,PROD-013,2025-04-26,1,134.4,0,134.4
OL-00571,ORD-10237,CUST-0068,PROD-029,2025-04-26,5,32.8,0.1,147.6
OL-00572,ORD-10238,CUST-0068,PROD-031,2024-08-26,2,164.42,0,328.84
OL-00573,ORD-10238,CUST-0068,PROD-013,2024-08-26,2,134.4,0,268.8
OL-00574,ORD-10238,CUST-0068,PROD-035,2024-08-26,4,75.75,0.1,272.7
OL-00575,ORD-10239,CUST-0068,PROD-036,2025-03-03,4,97.89,0.15,332.83
OL-00576,ORD-10239,CUST-0068,PROD-023,2025-03-03,1,88.43,0.05,84.01
OL-00577,ORD-10239,CUST-0068,PROD-024,2025-03-03,1,38.87,0.05,36.93
OL-00578,ORD-10240,CUST-0069,PROD-011,2025-01-24,5,103.76,0,518.8
OL-00579,ORD-10241,CUST-0070,PROD-019,2024-10-14,5,21.71,0,108.55
OL-00580,ORD-10241,CUST-0070,PROD-003,2024-10-14,2,722.82,0.15,1228.79
OL-00581,ORD-10242,CUST-0070,PROD-032,2025-12-20,2,129.73,0.05,246.49
OL-00582,ORD-10242,CUST-0070,PROD-035,2025-12-20,5,75.75,0.05,359.81
OL-00583,ORD-10242,CUST-0070,PROD-033,2025-12-20,5,70.03,0.2,280.12
OL-00584,ORD-10242,CUST-0070,PROD-005,2025-12-20,4,843.32,0.05,3204.62
OL-00585,ORD-10243,CUST-0070,PROD-014,2025-09-04,2,487.6,0.1,877.68
OL-00586,ORD-10243,CUST-0070,PROD-012,2025-09-04,2,109.67,0.1,197.41
OL-00587,ORD-10243,CUST-0070,PROD-001,2025-09-04,1,1226.38,0.2,981.1
OL-00588,ORD-10244,CUST-0070,PROD-033,2025-07-18,2,70.03,0,140.06
OL-00589,ORD-10244,CUST-0070,PROD-034,2025-07-18,3,79.8,0.1,215.46
OL-00590,ORD-10244,CUST-0070,PROD-017,2025-07-18,1,242.78,0,242.78
OL-00591,ORD-10244,CUST-0070,PROD-020,2025-07-18,2,37.73,0,75.46
OL-00592,ORD-10245,CUST-0070,PROD-019,2025-07-29,2,21.71,0,43.42
OL-00593,ORD-10245,CUST-0070,PROD-003,2025-07-29,2,722.82,0,1445.64
OL-00594,ORD-10246,CUST-0071,PROD-016,2025-01-26,2,189.62,0.1,341.32
OL-00595,ORD-10247,CUST-0071,PROD-023,2025-04-10,5,88.43,0,442.15
OL-00596,ORD-10248,CUST-0071,PROD-036,2025-07-26,3,97.89,0.15,249.62
OL-00597,ORD-10249,CUST-0071,PROD-019,2025-04-19,3,21.71,0,65.13
OL-00598,ORD-10249,CUST-0071,PROD-021,2025-04-19,3,38.34,0,115.02
OL-00599,ORD-10249,CUST-0071,PROD-004,2025-04-19,3,921.23,0,2763.69
OL-00600,ORD-10249,CUST-0071,PROD-001,2025-04-19,5,1226.38,0.15,5212.12
OL-00601,ORD-10250,CUST-0072,PROD-025,2024-06-09,3,25.5,0.2,61.2
